tweet_id,created_date,username,screen_name,followers_count,friends_count,retweet_count,retweeted_username,content_type,mentioned_users,text
1493012113828237317,Mon Feb 14 00:00:01 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 6:00 PM - Temp: 61 (H:67/L:24), Hum: 19 %, DP: 19,Wind: SSW 8 G 20.0 mph,Rain: 0.00 in. #txwx"
1493012112825888768,Mon Feb 14 00:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],6:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/ezGnCAB3iv
1493011676374966282,Sun Feb 13 23:58:17 +0000 2022,Cameron Oliver,cameronjohnoli1,186,5001,38,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: Heads up, y'all! Severe Weather chances return late Wednesday into Thursday this week.  Strong storms, supercells possi…"
1493011581944356865,Sun Feb 13 23:57:54 +0000 2022,Storm Watch Dallas,BreakingSWD,2650,144,38,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: Heads up, y'all! Severe Weather chances return late Wednesday into Thursday this week.  Strong storms, supercells possi…"
1493011201206325250,Sun Feb 13 23:56:23 +0000 2022,Becca Furnish,Becca_Furnish,1267,1201,28,Jonah Lange,RT,['Jonah Lange'],RT @jonahlange_: Storms exploding in Texas #wxtwitter #txwx https://t.co/egkuS6EVJC
1493010804681023490,Sun Feb 13 23:54:49 +0000 2022,Suzanne Pothe,Spothe,972,1919,28,Jonah Lange,RT,['Jonah Lange'],RT @jonahlange_: Storms exploding in Texas #wxtwitter #txwx https://t.co/egkuS6EVJC
1493008847396560896,Sun Feb 13 23:47:02 +0000 2022,TX Weather,SpringTXWeather,90,71,0,TX Weather,Tweet (self-loop),[],"NWS fcst: ThisAfternoonSunny : , Hi 59°F; TonightClear : , Lo 37°F; MonSunny : , Hi 70°F;  https://t.co/ZpRf3HhWR9 #txwx #houwx #txweather #weather"
1493004114195853312,Sun Feb 13 23:28:14 +0000 2022,KTEN News,KTENnews,9500,160,3,Mandy Bailey,RT,['Mandy Bailey'],RT @MandyBaileyWX: Fire danger increases Monday and Tuesday before storms and the potential for severe weather arrives Wednesday into early…
1493004114099585027,Sun Feb 13 23:28:14 +0000 2022,KTEN Weather,KTENweather,859,53,3,Mandy Bailey,RT,['Mandy Bailey'],RT @MandyBaileyWX: Fire danger increases Monday and Tuesday before storms and the potential for severe weather arrives Wednesday into early…
1493003460547072002,Sun Feb 13 23:25:38 +0000 2022,DFWStormChasers🇺🇲,DFWStormChasers,4625,2094,1,Shane Adams,RT,['Shane Adams'],"RT @passiontwisted: A fun day back in 2010. Kind of a forgotten day because the next day was the Main Course. #txwx #stormchasing #life 
ht…"
1493003384542179328,Sun Feb 13 23:25:20 +0000 2022,Rob Matwick,rmatwick,1402,2041,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1493002500038971395,Sun Feb 13 23:21:49 +0000 2022,Casey T. Boyd,Boydlitigation,82,1079,38,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: Heads up, y'all! Severe Weather chances return late Wednesday into Thursday this week.  Strong storms, supercells possi…"
1493001121882906627,Sun Feb 13 23:16:20 +0000 2022,David's Weather Station,WeatherDavid,846,4925,1,Charlie Potatoes,RT,['Charlie Potatoes'],"RT @Charlie_Pot: a lot going on in the innocuous
#txwx #okwx #arwx #lawx https://t.co/YmbCQiPygW"
1493001028530327554,Sun Feb 13 23:15:58 +0000 2022,Libertas_Justitia_Veritas,Cline_M_Kevin,1152,2432,38,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: Heads up, y'all! Severe Weather chances return late Wednesday into Thursday this week.  Strong storms, supercells possi…"
1493001004517937155,Sun Feb 13 23:15:52 +0000 2022,Candace Ann Amrapala,AmrapalaCandace,2,39,38,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: Heads up, y'all! Severe Weather chances return late Wednesday into Thursday this week.  Strong storms, supercells possi…"
1493000177522814977,Sun Feb 13 23:12:35 +0000 2022,Kaleb Wildman,KalebWildman1,121,691,2,NWS Midland,RT,['NWS Midland'],"RT @NWSMidland: With a Fire Weather Watch in effect for Tuesday, it's a good time to recall the difference between a Fire Weather Watch &amp; R…"
1493000032060063744,Sun Feb 13 23:12:00 +0000 2022,CrossTimbersGazette,ctgdentoncounty,5331,459,11,NWS Fort Worth,RT,['NWS Fort Worth'],"RT @NWSFortWorth: Tonight: Quiet and cool with lows falling into the 30s. Clear skies are expected, with winds mostly out of the south and…"
1492999840191680515,Sun Feb 13 23:11:15 +0000 2022,CrossTimbersGazette,ctgdentoncounty,5331,459,10,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Monday: Elevated fire weather conditions will be in place for most of North &amp; Central Texas.  Low relative humidity value…
1492999630887571456,Sun Feb 13 23:10:25 +0000 2022,CrossTimbersGazette,ctgdentoncounty,5331,459,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492998075526307846,Sun Feb 13 23:04:14 +0000 2022,Martin Ritchey,DIRRITCHEY,2182,747,16,NWS Austin/San Antonio,RT,['NWS Austin/San Antonio'],RT @NWSSanAntonio: Very windy conditions continue early this afternoon and we have opted to issue a Wind Advisory to cover the Hill Country…
1492998025744105472,Sun Feb 13 23:04:02 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"5:00pm Sunny/Dry, Temp 62F(H64/L30), Wind WNW 9-&gt;22mph, Baro 30.28in, RainToday 0.00in, Hum 22% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1492998012993523723,Sun Feb 13 23:03:59 +0000 2022,Mandy Bailey,MandyBaileyWX,3171,850,3,Mandy Bailey,Tweet (self-loop),['KTEN News'],"Fire danger increases Monday and Tuesday before storms and the potential for severe weather arrives Wednesday into early Thursday. 

📲 https://t.co/j73jF6NPHo 
⛈ https://t.co/q4cInP6rnu 
📺 @KTENnews after the Super Bowl 
#okwx #txwx https://t.co/MOltrx2NW2"
1492997946249461761,Sun Feb 13 23:03:43 +0000 2022,Mike LaPoint,MikeLaPointWX,3023,1790,1,Haley Fitzpatrick,RT,['Haley Fitzpatrick'],RT @HFitzpatrickWX: A beautiful day for some football! We'll cool off tonight in the 30s with clear skies. Enjoy the rest of your Sunday! #…
1492997661577912325,Sun Feb 13 23:02:35 +0000 2022,Mike Kuban,mikekuban1962,1435,771,3,Chase Benton,RT,['Chase Benton'],RT @chase_benton1: Next week 👀 #txwx https://t.co/Mub6000T3h
1492997231061970945,Sun Feb 13 23:00:53 +0000 2022,Sean McFarland,K5SMM,9,112,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492997197624975364,Sun Feb 13 23:00:45 +0000 2022,Tatum Weather,TatumWeather,103,66,2,NWS Midland,RT,['NWS Midland'],"RT @NWSMidland: With a Fire Weather Watch in effect for Tuesday, it's a good time to recall the difference between a Fire Weather Watch &amp; R…"
1492997107678068740,Sun Feb 13 23:00:23 +0000 2022,NWS Midland,NWSMidland,11814,153,2,NWS Midland,Tweet (self-loop),[],"With a Fire Weather Watch in effect for Tuesday, it's a good time to recall the difference between a Fire Weather Watch &amp; Red Flag Warning🤔 
🔥Watch: Fire conditions possible, not yet imminent or occurring
🔥Warning: Fire conditions are occurring now or will shortly
#txwx #nmwx https://t.co/prwg7s1Ac5"
1492997019627106306,Sun Feb 13 23:00:02 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 05:00 PM Temp= 59.0°F Wind= 3.8mph SW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1492997017798328322,Sun Feb 13 23:00:02 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 5:00 PM - Temp: 64 (H:67/L:24), Hum: 17 %, DP: 19,Wind: SW 13 G 24.0 mph,Rain: 0.00 in. #txwx"
1492997016758198279,Sun Feb 13 23:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],5:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/UMcmaC2wpa
1492996719470170114,Sun Feb 13 22:58:51 +0000 2022,Matheus (Hurricane Matt),MatheusR_1993,488,4196,28,Jonah Lange,RT,['Jonah Lange'],RT @jonahlange_: Storms exploding in Texas #wxtwitter #txwx https://t.co/egkuS6EVJC
1492996036209614849,Sun Feb 13 22:56:08 +0000 2022,Jennifer Leduc,jenleduc,2308,1996,6,NWS Austin/San Antonio,RT,['NWS Austin/San Antonio'],"RT @NWSSanAntonio: Beautiful weather over the next two days, as temps warm under fair skies. Things turn more active midweek, as shower cha…"
1492995795334967299,Sun Feb 13 22:55:10 +0000 2022,Haley Fitzpatrick,HFitzpatrickWX,1062,615,1,Haley Fitzpatrick,Tweet (self-loop),[],A beautiful day for some football! We'll cool off tonight in the 30s with clear skies. Enjoy the rest of your Sunday! #ctxwx #txwx https://t.co/hpP4nzqO7w
1492994772784623620,Sun Feb 13 22:51:06 +0000 2022,Charlie Potatoes,Charlie_Pot,277,308,1,Charlie Potatoes,Tweet (self-loop),[],"a lot going on in the innocuous
#txwx #okwx #arwx #lawx https://t.co/YmbCQiPygW"
1492994221707599875,Sun Feb 13 22:48:55 +0000 2022,The Train Dude,Thetraindude2,118,612,25,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: Stumped on a gift for #ValetinesDay2022? 
Nothing says I love you more than additional ways to receive weather warnings…"
1492993770874363907,Sun Feb 13 22:47:08 +0000 2022,"David R. Brockman, Ph.D.",drdrbrockman,2199,2505,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492993729032032259,Sun Feb 13 22:46:58 +0000 2022,Daniel Yeager,ohyeager,6,34,38,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: Heads up, y'all! Severe Weather chances return late Wednesday into Thursday this week.  Strong storms, supercells possi…"
1492993289947127813,Sun Feb 13 22:45:13 +0000 2022,Temple Daily Telegram,tdtnews,5564,660,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492993136842395676,Sun Feb 13 22:44:36 +0000 2022,gingersnap🔥,WillFlail4Tacos,75,359,38,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: Heads up, y'all! Severe Weather chances return late Wednesday into Thursday this week.  Strong storms, supercells possi…"
1492991588867268609,Sun Feb 13 22:38:27 +0000 2022,William Cole🌪,TXWXTracker,20880,228,0,William Cole🌪,Tweet (self-loop),[],Sunday Night Forecast for the Dallas - Fort Worth Metroplex - https://t.co/0GaVL0TeGT  #dfwwx #txwx https://t.co/sdNI89VMaf
1492990742117113857,Sun Feb 13 22:35:06 +0000 2022,JW,ntxwxsnr,1018,247,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492990404131704834,Sun Feb 13 22:33:45 +0000 2022,Ryan Shoptaugh,RShoptaugh,1919,1094,0,Ryan Shoptaugh,Tweet (self-loop),[],"Mountain Cedar took a huge jump today. 

I felt that. 🤧 #txwx https://t.co/XDyJN9nvSo"
1492989043050565633,Sun Feb 13 22:28:20 +0000 2022,"Son Of Sobieski, Vassal of Christ the King",Ken47188750,3127,4997,25,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: Stumped on a gift for #ValetinesDay2022? 
Nothing says I love you more than additional ways to receive weather warnings…"
1492988651906772997,Sun Feb 13 22:26:47 +0000 2022,"Son Of Sobieski, Vassal of Christ the King",Ken47188750,3127,4997,5,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: #SevereWeatherAwarenessWeek Today's topic is #MakeAPlan ! 
#txwx #lawx #arwx #okwx The time to prepare is NOW!
details:h…"
1492988529978269700,Sun Feb 13 22:26:18 +0000 2022,Andrew Hatter,Andrew_weather,390,4843,5,NWS Houston,RT,['NWS Houston'],"RT @NWSHouston: Tonight: Clear and cold weather expected. Great night to stay in, watch sports or whatever makes you happy. ⛳️🎾🏈😃#OGMarvinZ…"
1492988510097260545,Sun Feb 13 22:26:13 +0000 2022,Andy,andya09,3358,4235,5,NWS Houston,RT,['NWS Houston'],"RT @NWSHouston: Tonight: Clear and cold weather expected. Great night to stay in, watch sports or whatever makes you happy. ⛳️🎾🏈😃#OGMarvinZ…"
1492988416056778753,Sun Feb 13 22:25:51 +0000 2022,NWS Houston,NWSHouston,93163,507,5,NWS Houston,Tweet (self-loop),[],"Tonight: Clear and cold weather expected. Great night to stay in, watch sports or whatever makes you happy. ⛳️🎾🏈😃#OGMarvinZ 

#BCSwx #HOUwx #GLSwx #TXwx https://t.co/75q3gpuHJK"
1492988021368442882,Sun Feb 13 22:24:17 +0000 2022,Alex Hall,alexHall_1598,32,42,28,Jonah Lange,RT,['Jonah Lange'],RT @jonahlange_: Storms exploding in Texas #wxtwitter #txwx https://t.co/egkuS6EVJC
1492987203609415689,Sun Feb 13 22:21:02 +0000 2022,Conley Isom,ConleyIsom,2629,2539,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492987076391878667,Sun Feb 13 22:20:32 +0000 2022,Andrew Hatter,Andrew_weather,390,4843,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492986726603640832,Sun Feb 13 22:19:08 +0000 2022,WatchStorms.com,WatchWx,1213,865,5,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: #SevereWeatherAwarenessWeek Today's topic is #MakeAPlan ! 
#txwx #lawx #arwx #okwx The time to prepare is NOW!
details:h…"
1492986407484366858,Sun Feb 13 22:17:52 +0000 2022,K5OUN,K5OUN,596,456,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492984890308149256,Sun Feb 13 22:11:50 +0000 2022,David's Weather Station,WeatherDavid,846,4925,5,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: #SevereWeatherAwarenessWeek Today's topic is #MakeAPlan ! 
#txwx #lawx #arwx #okwx The time to prepare is NOW!
details:h…"
1492984390573568007,Sun Feb 13 22:09:51 +0000 2022,Lance Conrad,LanceConrad1,615,1056,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492984217860509703,Sun Feb 13 22:09:10 +0000 2022,Weather Track US,weathertrackus,2842,390,25,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: Stumped on a gift for #ValetinesDay2022? 
Nothing says I love you more than additional ways to receive weather warnings…"
1492983822006247431,Sun Feb 13 22:07:36 +0000 2022,Meteorologist Sheena Martin,WxSheena,701,398,5,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: #SevereWeatherAwarenessWeek Today's topic is #MakeAPlan ! 
#txwx #lawx #arwx #okwx The time to prepare is NOW!
details:h…"
1492983654758469640,Sun Feb 13 22:06:56 +0000 2022,Lisa Trcka,lmtrcka,128,141,38,Texas Storm Chasers,RT,['Texas Storm Chasers'],"RT @TxStormChasers: Heads up, y'all! Severe Weather chances return late Wednesday into Thursday this week.  Strong storms, supercells possi…"
1492983324410843140,Sun Feb 13 22:05:37 +0000 2022,Ben Iglesia,flutterben,249,847,1,Dan Henry,RT,['Dan Henry'],RT @Fox4Weather: Your current temps... #txwx #dfwwx https://t.co/o0WXSKRo4N
1492983305779613696,Sun Feb 13 22:05:33 +0000 2022,Providence Village,PV76227,293,149,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492982818309394435,Sun Feb 13 22:03:36 +0000 2022,txsarge,txsarge,128,157,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492982709135814659,Sun Feb 13 22:03:10 +0000 2022,Charles Ford,Charles27469527,1,24,17,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for…
1492982619629305858,Sun Feb 13 22:02:49 +0000 2022,Dan Henry,Fox4Weather,27719,143,1,Dan Henry,Tweet (self-loop),[],Your current temps... #txwx #dfwwx https://t.co/o0WXSKRo4N
1492982605645594633,Sun Feb 13 22:02:46 +0000 2022,NWS Fort Worth,NWSFortWorth,136596,211,17,NWS Fort Worth,Tweet (self-loop),[],Not much has changed with the forecast for the rain &amp; storm chances arriving Wednesday. We are monitoring the threat for a few strong/severe thunderstorms Wed afternoon/overnight. Some unimpactful snow flakes may mix in with the rain along the Red River Thurs. #dfwwx #ctxwx #txwx https://t.co/OPtELcHjov
1492982347276374020,Sun Feb 13 22:01:44 +0000 2022,Austin Garrison,Austin_LWS,34,140,5,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: #SevereWeatherAwarenessWeek Today's topic is #MakeAPlan ! 
#txwx #lawx #arwx #okwx The time to prepare is NOW!
details:h…"
1492982155764510722,Sun Feb 13 22:00:58 +0000 2022,Mike Landess,MikeLandess,2372,1637,1,Doc Deason,RT,['Doc Deason'],"RT @docdeason: 💡In light of the Severe Weather potential on Wednesday, it's time to get radios back out and dialed in. Here's a LINK to Tex…"
1492982094078824455,Sun Feb 13 22:00:44 +0000 2022,NWS Shreveport,NWSShreveport,16266,418,5,NWS Shreveport,Tweet (self-loop),[],"#SevereWeatherAwarenessWeek Today's topic is #MakeAPlan ! 
#txwx #lawx #arwx #okwx The time to prepare is NOW!
details:https://t.co/ZwUxfWZntX https://t.co/XFYeM1igll"
1492981921634213888,Sun Feb 13 22:00:03 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 04:00 PM Temp= 59.2°F Wind= 2.2mph NW Rain= 0.00in @wunderground @weatherchannel @weathercloud #WX #TXWX
1492981916500475908,Sun Feb 13 22:00:01 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 4:00 PM - Temp: 66 (H:67/L:24), Hum: 17 %, DP: 21,Wind: SSW 10 G 16.0 mph,Rain: 0.00 in. #txwx"
1492981916059983884,Sun Feb 13 22:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],4:00 PM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/bqqtHDkIqr
1492981760455589889,Sun Feb 13 21:59:24 +0000 2022,ღ🌻😍Benjamin 🆃🅰🅻🅾🆄🅻🅰💘🔥ღ©,BenjiTaloula32,319,2126,28,Jonah Lange,RT,['Jonah Lange'],RT @jonahlange_: Storms exploding in Texas #wxtwitter #txwx https://t.co/egkuS6EVJC
1492980924174282754,Sun Feb 13 21:56:05 +0000 2022,Ella is manic for walls | is seeing Halsey 6/1,manicforwalls28,207,563,28,Jonah Lange,RT,['Jonah Lange'],RT @jonahlange_: Storms exploding in Texas #wxtwitter #txwx https://t.co/egkuS6EVJC
1492979264475602946,Sun Feb 13 21:49:29 +0000 2022,NWS San Angelo,NWSSanAngelo,20403,233,0,NWS San Angelo,Tweet (self-loop),[],Clear and cool tonight. Warm and breezy conditions return on Monday. The combination of the warm and breezy conditions will lead to elevated fire weather conditions for much of the area. #sjtwx #txwx https://t.co/ejTHypODTu
